city_id;seats;distance;ur_percent;turnout;cpm;avu_compare;electoral_cycle;frauded
0b52f9;5;1,533449478;90,74355083;18,25813221;1,4;77,30205279;2007-2011;1
0b52f9;5;1,920398046;90,32258065;11,26674787;1,4;81,75824176;2007-2011;1
0b52f9;5;1,046772852;87,85662034;14,89643015;1,4;85,17133956;2007-2011;1
0b52f9;5;0,884581259;89,18918919;100;1,4;99,49579832;2007-2011;0
0b52f9;5;0,814005278;64,62829736;11,82152714;2;65,92885375;2007-2011;0
0b52f9;5;-0,216006279;71,34020619;16,131989;2;84,34782609;2007-2011;0
0b52f9;5;0,186820018;68,75981162;15,10700797;2;73,6416185;2007-2011;0
0b52f9;5;0,688824955;57,56653992;18,0960934;2;67,78350515;2007-2011;0
0b52f9;5;-0,126408011;73,52821762;20,35856574;2;98,32335329;2007-2011;0
0b52f9;5;0,43171503;70,44585987;21,21212121;1,6;72,01834862;2007-2011;0
0b52f9;5;1,003983376;71,79619146;24,34146341;1,6;79,95884774;2007-2011;1
0b52f9;5;1,713240663;72,24759006;24,06971267;1,6;80,44897959;2007-2011;1
0b52f9;5;1,886051242;72,38095238;20,31321971;1,6;82,44803695;2007-2011;1
0b52f9;5;0,24893609;69,41087613;17,20116618;1,6;78,1120944;2007-2011;0
0b52f9;5;0,250836204;72,90279627;19,78505129;2;78,84514436;2007-2011;0
0b52f9;5;2,248652566;82,73291925;20,68444892;2;83,41968912;2007-2011;1
0b52f9;5;1,259883681;78,53323147;19,12158543;2;77,91666667;2007-2011;1
0b52f9;5;1,053031519;75,18900344;17,07097934;2;79,50819672;2007-2011;1
0b52f9;5;1,054698677;74,87575925;22,6349892;2;71,01960784;2007-2011;1
0b52f9;5;1,432556177;79,47242206;27,06140351;1,6;70,6779661;2011-2016;1
0b52f9;5;0,778447543;70,52793439;32,47539743;1,6;51,95739015;2011-2016;0
0b52f9;5;1,825695644;79,4891945;39,69548668;1,6;70,5963939;2011-2016;1
0b52f9;5;1,244216006;81,72043011;36,98019802;1,6;58,52257182;2011-2016;1
0b52f9;5;0,462617303;77,18735685;31,19229225;1,6;57,52305665;2011-2016;0
0b52f9;5;1,90711652;84,7235239;25,44584602;2;75,00878735;2011-2016;1
0b52f9;5;2,084431974;86,80636399;32,35840297;2;75,79411765;2011-2016;1
0b52f9;5;2,239684153;86,2148633;35,42997543;2;74,51936872;2011-2016;1
0b52f9;5;2,136135801;87,42026931;33,65105678;2;71,89808917;2011-2016;1
0b52f9;5;2,6669988;88,15628816;35,94739406;2;68,44011142;2011-2016;1
0b52f9;5;1,968202673;87,9049676;31,61822467;1,6;59,89650712;2011-2016;1
0b52f9;5;1,849172257;87,43611584;32,97820823;1,6;71,69465649;2011-2016;1
0b52f9;5;1,575683472;85,95584782;33,5262904;1,6;64,32024169;2011-2016;1
0b52f9;5;1,22072211;87,03374778;43,28502415;1,6;52,67836257;2011-2016;1
0b52f9;5;1,657312571;86,46563815;36,48905804;1,6;77,71117166;2011-2016;1
0b52f9;5;2,425892976;67,8057554;28,81022616;1,8;60;2011-2016;1
0b52f9;5;2,823225384;70,06369427;38,3090379;1,8;74,88076312;2011-2016;1
0b52f9;5;6,309898288;75,15797788;31,89368771;1,8;78,87850467;2011-2016;1
0b52f9;5;2,334928319;67,47259832;35,03155996;1,8;83,05220884;2011-2016;1
0b52f9;5;2,828744648;71,33280757;30,85642317;1,8;71,63841808;2011-2016;1
0b52f9;5;2,541795924;9,638554217;24,9500998;3,4;80,71312804;2016-2021;1
0b52f9;5;0,092215407;32,39757208;20,66596195;3,4;70,86021505;2016-2021;0
0b52f9;5;-0,114595125;46,31860776;19,83935743;3,4;61,48148148;2016-2021;0
0b52f9;5;-0,159845701;48,41075795;20,28894472;3,4;53,11688312;2016-2021;0
0b52f9;5;-0,126148419;43,88009992;16,00633914;3,4;61,58974359;2016-2021;0
0b52f9;5;-0,143602968;47,56302521;22,38570678;3,4;58,04878049;2016-2021;0
0b52f9;5;0,356608155;60,05733397;98,99328859;3,4;73,11790393;2016-2021;0
0b52f9;5;-0,210858015;44,13507109;25,5592575;2,8;66,0665362;2016-2021;0
0b52f9;5;-0,177628158;51,5771028;22,06070971;2,8;71,33333333;2016-2021;0
0b52f9;5;-0,118419588;45,2233677;22,93284605;2,8;61,13445378;2016-2021;0
0b52f9;5;-0,087143084;46,50423729;24,34006211;2,8;62,51655629;2016-2021;0
0b52f9;5;-0,176922132;43,06523116;23,70855821;2,8;55,20979021;2016-2021;0
0b52f9;5;-0,079697131;50,7616975;26,55880032;1,8;57,79874214;2016-2021;0
0b52f9;5;0,012510346;54,02867029;24,61757382;1,8;61,11782477;2016-2021;0
0b52f9;5;-0,042547028;52,78592375;26,0619469;1,8;48,97666068;2016-2021;0
0b52f9;5;-0,010594834;57,00179533;27,30358875;1,8;42,51908397;2016-2021;0
0b52f9;5;-0,027473478;59,54454119;28,34790612;1,8;50,9556314;2016-2021;0
0b52f9;5;-0,087276281;41,66666667;25,995086;2,8;72;2016-2021;0
0b52f9;5;-0,070202805;45,17730496;25,08551881;2,8;67,62589928;2016-2021;0
0b52f9;5;-0,060079413;39,00437637;23,90527256;2,8;71,54598826;2016-2021;0
0b52f9;5;-0,06696148;39,48863636;25,97672485;2,8;70,87248322;2016-2021;0
0b52f9;5;-0,109999883;47,06180344;29,19530934;2,8;57,46724891;2016-2021;0
0f0c55;5;2,158463794;79,98549674;20,41619798;2,2;76,82451253;2007-2011;1
0f0c55;5;0,411397829;73,38877339;24,25925926;2,2;75,7480315;2007-2011;0
0f0c55;5;1,278343395;76,63335895;20,02182215;2,2;72,88515406;2007-2011;1
0f0c55;5;2,97824148;81,92439863;14,84787018;2,2;81,05849582;2007-2011;1
0f0c55;5;4,210853019;85,20151134;23,74378796;2,2;76,16306954;2007-2011;1
0f0c55;5;2,635775587;84,61538462;20,16853933;2,2;77,49303621;2007-2011;1
0f0c55;5;1,658611448;78,36225597;25,22825565;2,2;71,75097276;2007-2011;1
0f0c55;5;1,547800603;74,40246723;17,3630455;2,2;69,7311828;2007-2011;1
0f0c55;5;2,18002218;79,48717949;22,26469183;2,2;82,90672451;2007-2011;1
0f0c55;5;2,651730319;75,1583392;24,42748092;3,6;70,52109181;2007-2011;1
0f0c55;5;0,761497296;60,80745342;19,342723;3,6;80,09950249;2007-2011;0
0f0c55;5;1,262776784;61,9047619;19,71534001;3,6;82,17391304;2007-2011;1
0f0c55;5;-0,009349133;60,62900408;18,19554549;3,6;74,00862069;2007-2011;0
0f0c55;5;2,577899358;74,56700091;14,75409836;3,6;81,86567164;2007-2011;1
0f0c55;5;-0,023039672;57,22713864;25;3,6;78,99029126;2007-2011;0
0f0c55;5;1,323471292;73,04054054;16,23721881;3,6;76,48578811;2007-2011;1
0f0c55;5;-0,113245079;52,15553677;15,77928364;3,6;75,11111111;2007-2011;0
0f0c55;5;2,304712231;76,47058824;17,50255885;3,6;77,13432836;2007-2011;1
0f0c55;5;-0,097062142;79,09252669;21,68555939;1,4;54,5631068;2011-2016;0
0f0c55;5;-0,217765699;74,49494949;18,49921834;1,4;46,86390533;2011-2016;0
0f0c55;5;0,024708583;77,64423077;25,92950266;1,4;48,65497076;2011-2016;0
0f0c55;5;0,201756368;79,06542056;21,24229493;1,4;49,88344988;2011-2016;0
0f0c55;5;0,047674785;82,91571754;20,11759765;1,4;58,14569536;2011-2016;0
0f0c55;5;-0,147692108;80,68872384;20,28747433;1,4;62,22689076;2011-2016;0
0f0c55;5;-0,104803077;81,8452381;23,01918265;1,4;51,1026616;2011-2016;0
0f0c55;5;0,120327418;83,88704319;21,97350388;1,4;52,34782609;2011-2016;0
0f0c55;5;-0,199246659;81,67177914;23,44262295;1,4;47,94117647;2011-2016;0
0f0c55;5;0,004715863;73,29678935;25,38423401;2;51,80527383;2011-2016;0
